COM,REG,REG_LIBELLE,DEP,DEP_LIBELLE,TNCC,NCC,NCCENR,LIBELLE
07123,84,Auvergne-Rhône-Alpes,07,Ardèche,0,LACHAPELLE SOUS CHANEAC,Lachapelle-sous-Chanéac,Lachapelle-sous-Chanéac
07124,84,Auvergne-Rhône-Alpes,07,Ardèche,0,LAFARRE,Lafarre,Lafarre
07126,84,Auvergne-Rhône-Alpes,07,Ardèche,0,LAGORCE,Lagorce,Lagorce
07127,84,Auvergne-Rhône-Alpes,07,Ardèche,0,LALEVADE D ARDECHE,Lalevade-d'Ardèche,Lalevade-d'Ardèche
07128,84,Auvergne-Rhône-Alpes,07,Ardèche,0,LALOUVESC,Lalouvesc,Lalouvesc
07129,84,Auvergne-Rhône-Alpes,07,Ardèche,0,LAMASTRE,Lamastre,Lamastre
07130,84,Auvergne-Rhône-Alpes,07,Ardèche,0,LANARCE,Lanarce,Lanarce
07131,84,Auvergne-Rhône-Alpes,07,Ardèche,0,LANAS,Lanas,Lanas
07132,84,Auvergne-Rhône-Alpes,07,Ardèche,0,LARGENTIERE,Largentière,Largentière
07133,84,Auvergne-Rhône-Alpes,07,Ardèche,0,LARNAS,Larnas,Larnas
07134,84,Auvergne-Rhône-Alpes,07,Ardèche,0,LAURAC EN VIVARAIS,Laurac-en-Vivarais,Laurac-en-Vivarais
07136,84,Auvergne-Rhône-Alpes,07,Ardèche,0,LAVEYRUNE,Laveyrune,Laveyrune
07137,84,Auvergne-Rhône-Alpes,07,Ardèche,0,LAVILLATTE,Lavillatte,Lavillatte
07138,84,Auvergne-Rhône-Alpes,07,Ardèche,0,LAVILLEDIEU,Lavilledieu,Lavilledieu
07139,84,Auvergne-Rhône-Alpes,07,Ardèche,0,LAVIOLLE,Laviolle,Laviolle
07140,84,Auvergne-Rhône-Alpes,07,Ardèche,0,LEMPS,Lemps,Lemps
07141,84,Auvergne-Rhône-Alpes,07,Ardèche,0,LENTILLERES,Lentillères,Lentillères
07142,84,Auvergne-Rhône-Alpes,07,Ardèche,0,LESPERON,Lespéron,Lespéron
07143,84,Auvergne-Rhône-Alpes,07,Ardèche,0,LIMONY,Limony,Limony
07144,84,Auvergne-Rhône-Alpes,07,Ardèche,0,LOUBARESSE,Loubaresse,Loubaresse
07145,84,Auvergne-Rhône-Alpes,07,Ardèche,0,LUSSAS,Lussas,Lussas
07146,84,Auvergne-Rhône-Alpes,07,Ardèche,0,LYAS,Lyas,Lyas
07147,84,Auvergne-Rhône-Alpes,07,Ardèche,0,MALARCE SUR LA THINES,Malarce-sur-la-Thines,Malarce-sur-la-Thines
07148,84,Auvergne-Rhône-Alpes,07,Ardèche,0,MALBOSC,Malbosc,Malbosc
07149,84,Auvergne-Rhône-Alpes,07,Ardèche,0,MARCOLS LES EAUX,Marcols-les-Eaux,Marcols-les-Eaux
07150,84,Auvergne-Rhône-Alpes,07,Ardèche,0,MARIAC,Mariac,Mariac
07151,84,Auvergne-Rhône-Alpes,07,Ardèche,0,MARS,Mars,Mars
07152,84,Auvergne-Rhône-Alpes,07,Ardèche,0,MAUVES,Mauves,Mauves
07153,84,Auvergne-Rhône-Alpes,07,Ardèche,0,MAYRES,Mayres,Mayres
07154,84,Auvergne-Rhône-Alpes,07,Ardèche,0,MAZAN L ABBAYE,Mazan-l'Abbaye,Mazan-l'Abbaye
07155,84,Auvergne-Rhône-Alpes,07,Ardèche,0,MERCUER,Mercuer,Mercuer
07156,84,Auvergne-Rhône-Alpes,07,Ardèche,0,MEYRAS,Meyras,Meyras
07157,84,Auvergne-Rhône-Alpes,07,Ardèche,0,MEYSSE,Meysse,Meysse
07158,84,Auvergne-Rhône-Alpes,07,Ardèche,0,MEZILHAC,Mézilhac,Mézilhac
07159,84,Auvergne-Rhône-Alpes,07,Ardèche,0,MIRABEL,Mirabel,Mirabel
07160,84,Auvergne-Rhône-Alpes,07,Ardèche,0,MONESTIER,Monestier,Monestier
07161,84,Auvergne-Rhône-Alpes,07,Ardèche,0,MONTPEZAT SOUS BAUZON,Montpezat-sous-Bauzon,Montpezat-sous-Bauzon
07162,84,Auvergne-Rhône-Alpes,07,Ardèche,0,MONTREAL,Montréal,Montréal
07163,84,Auvergne-Rhône-Alpes,07,Ardèche,0,MONTSELGUES,Montselgues,Montselgues
07165,84,Auvergne-Rhône-Alpes,07,Ardèche,0,BELSENTES,Belsentes,Belsentes
07166,84,Auvergne-Rhône-Alpes,07,Ardèche,0,NOZIERES,Nozières,Nozières
07167,84,Auvergne-Rhône-Alpes,07,Ardèche,4,OLLIERES SUR EYRIEUX,Ollières-sur-Eyrieux,Les Ollières-sur-Eyrieux
07168,84,Auvergne-Rhône-Alpes,07,Ardèche,1,ORGNAC L AVEN,Orgnac-l'Aven,Orgnac-l'Aven
07169,84,Auvergne-Rhône-Alpes,07,Ardèche,1,OZON,Ozon,Ozon
07170,84,Auvergne-Rhône-Alpes,07,Ardèche,0,PAILHARES,Pailharès,Pailharès
07171,84,Auvergne-Rhône-Alpes,07,Ardèche,0,PAYZAC,Payzac,Payzac
07172,84,Auvergne-Rhône-Alpes,07,Ardèche,0,PEAUGRES,Peaugres,Peaugres
07173,84,Auvergne-Rhône-Alpes,07,Ardèche,0,PEREYRES,Péreyres,Péreyres
07174,84,Auvergne-Rhône-Alpes,07,Ardèche,0,PEYRAUD,Peyraud,Peyraud
07175,84,Auvergne-Rhône-Alpes,07,Ardèche,2,PLAGNAL,Plagnal,Le Plagnal
07176,84,Auvergne-Rhône-Alpes,07,Ardèche,0,PLANZOLLES,Planzolles,Planzolles
07177,84,Auvergne-Rhône-Alpes,07,Ardèche,0,PLATS,Plats,Plats
07178,84,Auvergne-Rhône-Alpes,07,Ardèche,0,PONT DE LABEAUME,Pont-de-Labeaume,Pont-de-Labeaume
07179,84,Auvergne-Rhône-Alpes,07,Ardèche,0,POURCHERES,Pourchères,Pourchères
07181,84,Auvergne-Rhône-Alpes,07,Ardèche,2,POUZIN,Pouzin,Le Pouzin
07182,84,Auvergne-Rhône-Alpes,07,Ardèche,0,PRADES,Prades,Prades
07183,84,Auvergne-Rhône-Alpes,07,Ardèche,0,PRADONS,Pradons,Pradons
07184,84,Auvergne-Rhône-Alpes,07,Ardèche,0,PRANLES,Pranles,Pranles
07185,84,Auvergne-Rhône-Alpes,07,Ardèche,0,PREAUX,Préaux,Préaux
07186,84,Auvergne-Rhône-Alpes,07,Ardèche,0,PRIVAS,Privas,Privas
07187,84,Auvergne-Rhône-Alpes,07,Ardèche,0,PRUNET,Prunet,Prunet
07188,84,Auvergne-Rhône-Alpes,07,Ardèche,0,QUINTENAS,Quintenas,Quintenas
07189,84,Auvergne-Rhône-Alpes,07,Ardèche,0,RIBES,Ribes,Ribes
07190,84,Auvergne-Rhône-Alpes,07,Ardèche,0,ROCHECOLOMBE,Rochecolombe,Rochecolombe
07191,84,Auvergne-Rhône-Alpes,07,Ardèche,0,ROCHEMAURE,Rochemaure,Rochemaure
07192,84,Auvergne-Rhône-Alpes,07,Ardèche,0,ROCHEPAULE,Rochepaule,Rochepaule
07193,84,Auvergne-Rhône-Alpes,07,Ardèche,0,ROCHER,Rocher,Rocher
07194,84,Auvergne-Rhône-Alpes,07,Ardèche,0,ROCHESSAUVE,Rochessauve,Rochessauve
07195,84,Auvergne-Rhône-Alpes,07,Ardèche,3,ROCHETTE,Rochette,La Rochette
07196,84,Auvergne-Rhône-Alpes,07,Ardèche,0,ROCLES,Rocles,Rocles
07197,84,Auvergne-Rhône-Alpes,07,Ardèche,0,ROIFFIEUX,Roiffieux,Roiffieux
07198,84,Auvergne-Rhône-Alpes,07,Ardèche,0,ROMPON,Rompon,Rompon
07199,84,Auvergne-Rhône-Alpes,07,Ardèche,0,ROSIERES,Rosières,Rosières
07200,84,Auvergne-Rhône-Alpes,07,Ardèche,2,ROUX,Roux,Le Roux
07201,84,Auvergne-Rhône-Alpes,07,Ardèche,0,RUOMS,Ruoms,Ruoms
07202,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SABLIERES,Sablières,Sablières
07203,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAGNES ET GOUDOULET,Sagnes-et-Goudoulet,Sagnes-et-Goudoulet
07204,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT AGREVE,Saint-Agrève,Saint-Agrève
07205,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT ALBAN D AY,Saint-Alban-d'Ay,Saint-Alban-d'Ay
07206,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT ALBAN EN MONTAGNE,Saint-Alban-en-Montagne,Saint-Alban-en-Montagne
07207,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT ALBAN AURIOLLES,Saint-Alban-Auriolles,Saint-Alban-Auriolles
07208,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT ANDEOL DE BERG,Saint-Andéol-de-Berg,Saint-Andéol-de-Berg
07209,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT ANDEOL DE FOURCHADES,Saint-Andéol-de-Fourchades,Saint-Andéol-de-Fourchades
07210,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT ANDEOL DE VALS,Saint-Andéol-de-Vals,Saint-Andéol-de-Vals
07211,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT ANDRE DE CRUZIERES,Saint-André-de-Cruzières,Saint-André-de-Cruzières
07212,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT ANDRE EN VIVARAIS,Saint-André-en-Vivarais,Saint-André-en-Vivarais
07213,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT ANDRE LACHAMP,Saint-André-Lachamp,Saint-André-Lachamp
07214,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT APOLLINAIRE DE RIAS,Saint-Apollinaire-de-Rias,Saint-Apollinaire-de-Rias
07215,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT BARTHELEMY LE MEIL,Saint-Barthélemy-le-Meil,Saint-Barthélemy-le-Meil
07216,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT BARTHELEMY GROZON,Saint-Barthélemy-Grozon,Saint-Barthélemy-Grozon
07217,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT BARTHELEMY LE PLAIN,Saint-Barthélemy-le-Plain,Saint-Barthélemy-le-Plain
07218,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT BASILE,Saint-Basile,Saint-Basile
07219,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT BAUZILE,Saint-Bauzile,Saint-Bauzile
07220,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT CHRISTOL,Saint-Christol,Saint-Christol
07221,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT CIERGE LA SERRE,Saint-Cierge-la-Serre,Saint-Cierge-la-Serre
07222,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT CIERGE SOUS LE CHEYLARD,Saint-Cierge-sous-le-Cheylard,Saint-Cierge-sous-le-Cheylard
07223,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT CIRGUES DE PRADES,Saint-Cirgues-de-Prades,Saint-Cirgues-de-Prades
07224,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT CIRGUES EN MONTAGNE,Saint-Cirgues-en-Montagne,Saint-Cirgues-en-Montagne
07225,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT CLAIR,Saint-Clair,Saint-Clair
07226,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT CLEMENT,Saint-Clément,Saint-Clément
07227,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT CYR,Saint-Cyr,Saint-Cyr
07228,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT DESIRAT,Saint-Désirat,Saint-Désirat
07229,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT DIDIER SOUS AUBENAS,Saint-Didier-sous-Aubenas,Saint-Didier-sous-Aubenas
07230,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT ETIENNE DE BOULOGNE,Saint-Étienne-de-Boulogne,Saint-Étienne-de-Boulogne
07231,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT ETIENNE DE FONTBELLON,Saint-Étienne-de-Fontbellon,Saint-Étienne-de-Fontbellon
07232,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT ETIENNE DE LUGDARES,Saint-Étienne-de-Lugdarès,Saint-Étienne-de-Lugdarès
07233,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT ETIENNE DE SERRE,Saint-Étienne-de-Serre,Saint-Étienne-de-Serre
07234,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT ETIENNE DE VALOUX,Saint-Étienne-de-Valoux,Saint-Étienne-de-Valoux
07235,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINTE EULALIE,Sainte-Eulalie,Sainte-Eulalie
07236,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT FELICIEN,Saint-Félicien,Saint-Félicien
07237,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT FORTUNAT SUR EYRIEUX,Saint-Fortunat-sur-Eyrieux,Saint-Fortunat-sur-Eyrieux
07238,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT GENEST DE BEAUZON,Saint-Genest-de-Beauzon,Saint-Genest-de-Beauzon
07239,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT GENEST LACHAMP,Saint-Genest-Lachamp,Saint-Genest-Lachamp
07240,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT GEORGES LES BAINS,Saint-Georges-les-Bains,Saint-Georges-les-Bains
07241,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT GERMAIN,Saint-Germain,Saint-Germain
07242,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT GINEYS EN COIRON,Saint-Gineys-en-Coiron,Saint-Gineys-en-Coiron
07243,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT JACQUES D ATTICIEUX,Saint-Jacques-d'Atticieux,Saint-Jacques-d'Atticieux
07244,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT JEAN CHAMBRE,Saint-Jean-Chambre,Saint-Jean-Chambre
07245,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT JEAN DE MUZOLS,Saint-Jean-de-Muzols,Saint-Jean-de-Muzols
07247,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT JEAN LE CENTENIER,Saint-Jean-le-Centenier,Saint-Jean-le-Centenier
07248,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT JEAN ROURE,Saint-Jean-Roure,Saint-Jean-Roure
07249,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT JEURE D ANDAURE,Saint-Jeure-d'Andaure,Saint-Jeure-d'Andaure
07250,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT JEURE D AY,Saint-Jeure-d'Ay,Saint-Jeure-d'Ay
07251,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT JOSEPH DES BANCS,Saint-Joseph-des-Bancs,Saint-Joseph-des-Bancs
07253,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT JULIEN DU GUA,Saint-Julien-du-Gua,Saint-Julien-du-Gua
07254,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT JULIEN DU SERRE,Saint-Julien-du-Serre,Saint-Julien-du-Serre
07255,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT JULIEN EN SAINT ALBAN,Saint-Julien-en-Saint-Alban,Saint-Julien-en-Saint-Alban
07257,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT JULIEN LE ROUX,Saint-Julien-le-Roux,Saint-Julien-le-Roux
07258,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT JULIEN VOCANCE,Saint-Julien-Vocance,Saint-Julien-Vocance
07259,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT JUST D ARDECHE,Saint-Just-d'Ardèche,Saint-Just-d'Ardèche
07260,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT LAGER BRESSAC,Saint-Lager-Bressac,Saint-Lager-Bressac
07261,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT LAURENT DU PAPE,Saint-Laurent-du-Pape,Saint-Laurent-du-Pape
07262,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT LAURENT LES BAINS LAVAL D AURELLE,Saint-Laurent-les-Bains-Laval-d'Aurelle,Saint-Laurent-les-Bains-Laval-d'Aurelle
07263,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT LAURENT SOUS COIRON,Saint-Laurent-sous-Coiron,Saint-Laurent-sous-Coiron
07264,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT MARCEL D ARDECHE,Saint-Marcel-d'Ardèche,Saint-Marcel-d'Ardèche
07265,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT MARCEL LES ANNONAY,Saint-Marcel-lès-Annonay,Saint-Marcel-lès-Annonay
07266,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINTE MARGUERITE LAFIGERE,Sainte-Marguerite-Lafigère,Sainte-Marguerite-Lafigère
07267,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT MARTIAL,Saint-Martial,Saint-Martial
07268,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT MARTIN D ARDECHE,Saint-Martin-d'Ardèche,Saint-Martin-d'Ardèche
07269,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT MARTIN DE VALAMAS,Saint-Martin-de-Valamas,Saint-Martin-de-Valamas
07270,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT MARTIN SUR LAVEZON,Saint-Martin-sur-Lavezon,Saint-Martin-sur-Lavezon
07272,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT MAURICE D ARDECHE,Saint-Maurice-d'Ardèche,Saint-Maurice-d'Ardèche
07273,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT MAURICE D IBIE,Saint-Maurice-d'Ibie,Saint-Maurice-d'Ibie
07274,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT MAURICE EN CHALENCON,Saint-Maurice-en-Chalencon,Saint-Maurice-en-Chalencon
07275,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT MELANY,Saint-Mélany,Saint-Mélany
07276,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT MICHEL D AURANCE,Saint-Michel-d'Aurance,Saint-Michel-d'Aurance
07277,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT MICHEL DE BOULOGNE,Saint-Michel-de-Boulogne,Saint-Michel-de-Boulogne
07278,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT MICHEL DE CHABRILLANOUX,Saint-Michel-de-Chabrillanoux,Saint-Michel-de-Chabrillanoux
07279,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT MONTAN,Saint-Montan,Saint-Montan
07280,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT PAUL LE JEUNE,Saint-Paul-le-Jeune,Saint-Paul-le-Jeune
07281,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT PERAY,Saint-Péray,Saint-Péray
07282,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT PIERRE DE COLOMBIER,Saint-Pierre-de-Colombier,Saint-Pierre-de-Colombier
07283,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT PIERRE LA ROCHE,Saint-Pierre-la-Roche,Saint-Pierre-la-Roche
07284,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT PIERRE SAINT JEAN,Saint-Pierre-Saint-Jean,Saint-Pierre-Saint-Jean
07285,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT PIERRE SUR DOUX,Saint-Pierre-sur-Doux,Saint-Pierre-sur-Doux
07286,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT PIERREVILLE,Saint-Pierreville,Saint-Pierreville
07287,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT PONS,Saint-Pons,Saint-Pons
07288,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT PRIEST,Saint-Priest,Saint-Priest
07289,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT PRIVAT,Saint-Privat,Saint-Privat
07290,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT PRIX,Saint-Prix,Saint-Prix
07291,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT REMEZE,Saint-Remèze,Saint-Remèze
07292,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT ROMAIN D AY,Saint-Romain-d'Ay,Saint-Romain-d'Ay
07293,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT ROMAIN DE LERPS,Saint-Romain-de-Lerps,Saint-Romain-de-Lerps
07294,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT SAUVEUR DE CRUZIERES,Saint-Sauveur-de-Cruzières,Saint-Sauveur-de-Cruzières
07295,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT SAUVEUR DE MONTAGUT,Saint-Sauveur-de-Montagut,Saint-Sauveur-de-Montagut
07296,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT SERNIN,Saint-Sernin,Saint-Sernin
07297,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT SYLVESTRE,Saint-Sylvestre,Saint-Sylvestre
07298,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT SYMPHORIEN SOUS CHOMERAC,Saint-Symphorien-sous-Chomérac,Saint-Symphorien-sous-Chomérac
07299,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT SYMPHORIEN DE MAHUN,Saint-Symphorien-de-Mahun,Saint-Symphorien-de-Mahun
07300,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT THOME,Saint-Thomé,Saint-Thomé
07301,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT VICTOR,Saint-Victor,Saint-Victor
07302,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT VINCENT DE BARRES,Saint-Vincent-de-Barrès,Saint-Vincent-de-Barrès
07303,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAINT VINCENT DE DURFORT,Saint-Vincent-de-Durfort,Saint-Vincent-de-Durfort
07304,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SALAVAS,Salavas,Salavas
07305,84,Auvergne-Rhône-Alpes,07,Ardèche,4,SALELLES,Salelles,Les Salelles
07306,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAMPZON,Sampzon,Sampzon
07307,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SANILHAC,Sanilhac,Sanilhac
07308,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SARRAS,Sarras,Sarras
07309,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SATILLIEU,Satillieu,Satillieu
07310,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SAVAS,Savas,Savas
07311,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SCEAUTRES,Sceautres,Sceautres
07312,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SECHERAS,Sécheras,Sécheras
07313,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SERRIERES,Serrières,Serrières
07314,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SILHAC,Silhac,Silhac
07315,84,Auvergne-Rhône-Alpes,07,Ardèche,3,SOUCHE,Souche,La Souche
07316,84,Auvergne-Rhône-Alpes,07,Ardèche,0,SOYONS,Soyons,Soyons
07317,84,Auvergne-Rhône-Alpes,07,Ardèche,0,TALENCIEUX,Talencieux,Talencieux
07318,84,Auvergne-Rhône-Alpes,07,Ardèche,0,TAURIERS,Tauriers,Tauriers
07319,84,Auvergne-Rhône-Alpes,07,Ardèche,2,TEIL,Teil,Le Teil
07321,84,Auvergne-Rhône-Alpes,07,Ardèche,0,THORRENC,Thorrenc,Thorrenc
07322,84,Auvergne-Rhône-Alpes,07,Ardèche,0,THUEYTS,Thueyts,Thueyts
07323,84,Auvergne-Rhône-Alpes,07,Ardèche,0,TOULAUD,Toulaud,Toulaud
07324,84,Auvergne-Rhône-Alpes,07,Ardèche,0,TOURNON SUR RHONE,Tournon-sur-Rhône,Tournon-sur-Rhône
07325,84,Auvergne-Rhône-Alpes,07,Ardèche,1,UCEL,Ucel,Ucel
07326,84,Auvergne-Rhône-Alpes,07,Ardèche,1,USCLADES ET RIEUTORD,Usclades-et-Rieutord,Usclades-et-Rieutord
07327,84,Auvergne-Rhône-Alpes,07,Ardèche,1,UZER,Uzer,Uzer
07328,84,Auvergne-Rhône-Alpes,07,Ardèche,0,VAGNAS,Vagnas,Vagnas
07329,84,Auvergne-Rhône-Alpes,07,Ardèche,0,VALGORGE,Valgorge,Valgorge
07330,84,Auvergne-Rhône-Alpes,07,Ardèche,0,VALLON PONT D ARC,Vallon-Pont-d'Arc,Vallon-Pont-d'Arc
07331,84,Auvergne-Rhône-Alpes,07,Ardèche,0,VALS LES BAINS,Vals-les-Bains,Vals-les-Bains
07332,84,Auvergne-Rhône-Alpes,07,Ardèche,0,VALVIGNERES,Valvignères,Valvignères
07333,84,Auvergne-Rhône-Alpes,07,Ardèche,0,VANOSC,Vanosc,Vanosc
07334,84,Auvergne-Rhône-Alpes,07,Ardèche,4,VANS,Vans,Les Vans
07335,84,Auvergne-Rhône-Alpes,07,Ardèche,0,VAUDEVANT,Vaudevant,Vaudevant
07336,84,Auvergne-Rhône-Alpes,07,Ardèche,0,VERNON,Vernon,Vernon
07337,84,Auvergne-Rhône-Alpes,07,Ardèche,0,VERNOSC LES ANNONAY,Vernosc-lès-Annonay,Vernosc-lès-Annonay
07338,84,Auvergne-Rhône-Alpes,07,Ardèche,0,VERNOUX EN VIVARAIS,Vernoux-en-Vivarais,Vernoux-en-Vivarais
07339,84,Auvergne-Rhône-Alpes,07,Ardèche,0,VESSEAUX,Vesseaux,Vesseaux
07340,84,Auvergne-Rhône-Alpes,07,Ardèche,0,VEYRAS,Veyras,Veyras
07341,84,Auvergne-Rhône-Alpes,07,Ardèche,0,VILLENEUVE DE BERG,Villeneuve-de-Berg,Villeneuve-de-Berg
07342,84,Auvergne-Rhône-Alpes,07,Ardèche,0,VILLEVOCANCE,Villevocance,Villevocance
07343,84,Auvergne-Rhône-Alpes,07,Ardèche,0,VINEZAC,Vinezac,Vinezac
07344,84,Auvergne-Rhône-Alpes,07,Ardèche,0,VINZIEUX,Vinzieux,Vinzieux
07345,84,Auvergne-Rhône-Alpes,07,Ardèche,0,VION,Vion,Vion
07346,84,Auvergne-Rhône-Alpes,07,Ardèche,0,VIVIERS,Viviers,Viviers
07347,84,Auvergne-Rhône-Alpes,07,Ardèche,0,VOCANCE,Vocance,Vocance
07348,84,Auvergne-Rhône-Alpes,07,Ardèche,0,VOGUE,Vogüé,Vogüé
07349,84,Auvergne-Rhône-Alpes,07,Ardèche,3,VOULTE SUR RHONE,Voulte-sur-Rhône,La Voulte-sur-Rhône
08001,44,Grand Est,08,Ardennes,1,ACY ROMANCE,Acy-Romance,Acy-Romance
08003,44,Grand Est,08,Ardennes,1,AIGLEMONT,Aiglemont,Aiglemont
08004,44,Grand Est,08,Ardennes,1,AIRE,Aire,Aire
08005,44,Grand Est,08,Ardennes,1,ALINCOURT,Alincourt,Alincourt
08006,44,Grand Est,08,Ardennes,1,ALLAND HUY ET SAUSSEUIL,Alland'Huy-et-Sausseuil,Alland'Huy-et-Sausseuil
08008,44,Grand Est,08,Ardennes,1,AMAGNE,Amagne,Amagne
