code_insee,pop,nom,nom_court,nom_tres_court
01142,4149,Dagneux,Dagneux,Dagneux
01143,8399,Divonne-les-Bains,Divonne-les-B.,Divonne
01144,853,Dommartin,Dommartin,Dommartin
01146,395,Dompierre-sur-Chalaronne,Dompierre-sur-C.,Dompierre
01145,1250,Dompierre-sur-Veyle,Dompierre-sur-V.,Dompierre
01147,484,Domsure,Domsure,Domsure
01148,2058,Dortan,Dortan,Dortan
01149,995,Douvres,Douvres,Douvres
01150,211,Drom,Drom,Drom
01151,1160,Druillat,Druillat,Druillat
01152,803,Échallon,Échallon,Échallon
01153,1688,Échenevex,Échenevex,Échenevex
01154,819,Étrez,Étrez,Étrez
01155,143,Évosges,Évosges,Évosges
01156,695,Faramans,Faramans,Faramans
01157,2180,Fareins,Fareins,Fareins
01158,877,Farges,Farges,Farges
01159,3222,Feillens,Feillens,Feillens
01160,8258,Ferney-Voltaire,Ferney-V.,Ferney
01162,66,Flaxieu,Flaxieu,Flaxieu
01163,1944,Foissiat,Foissiat,Foissiat
01165,1346,Francheleins,Francheleins,Francheleins
01166,2028,Frans,Frans,Frans
01167,678,Garnerans,Garnerans,Garnerans
01169,619,Genouilleux,Genouilleux,Genouilleux
01171,934,Géovreisset,Géovreisset,Géovreisset
01172,145,Germagnat,Germagnat,Germagnat
01173,10634,Gex,Gex,Gex
01174,168,Giron,Giron,Giron
01175,814,Gorrevod,Gorrevod,Gorrevod
01176,115,Le Grand-Abergement,Le Grand-Abergement,Le Grand-Abergement
01177,165,Grand-Corent,Grand-Corent,Grand-Corent
01179,1956,Grièges,Grièges,Grièges
01180,788,Grilly,Grilly,Grilly
01181,1179,Groissiat,Groissiat,Groissiat
01182,360,Groslée,Groslée,Groslée
01183,1341,Guéreins,Guéreins,Guéreins
01184,793,Hautecourt-Romanèche,Hautecourt-R.,Hautecourt
01185,4192,Hauteville-Lompnes,Hauteville-L.,Hauteville
01186,84,Hostiaz,Hostiaz,Hostiaz
01187,323,Hotonnes,Hotonnes,Hotonnes
01188,590,Illiat,Illiat,Illiat
01189,1075,Injoux-Génissiat,Injoux-G.,Injoux
01190,116,Innimond,Innimond,Innimond
01191,169,Izenave,Izenave,Izenave
01192,2350,Izernore,Izernore,Izernore
01193,205,Izieu,Izieu,Izieu
01194,6087,Jassans-Riottier,Jassans-R.,Jassans
01195,1597,Jasseron,Jasseron,Jasseron
01196,1060,Jayat,Jayat,Jayat
01197,335,Journans,Journans,Journans
01198,225,Joyeux,Joyeux,Joyeux
01199,2138,Jujurieux,Jujurieux,Jujurieux
01200,205,Labalme,Labalme,Labalme
01202,6917,Lagnieu,Lagnieu,Lagnieu
01203,1160,Laiz,Laiz,Laiz
01204,251,Lalleyriat,Lalleyriat,Lalleyriat
01205,1089,Lancrans,Lancrans,Lancrans
01206,265,Lantenay,Lantenay,Lantenay
01207,297,Lapeyrouse,Lapeyrouse,Lapeyrouse
01208,152,Lavours,Lavours,Lavours
01209,585,Léaz,Léaz,Léaz
01210,234,Lélex,Lélex,Lélex
01211,1357,Lent,Lent,Lent
01212,686,Lescheroux,Lescheroux,Lescheroux
01213,1293,Leyment,Leyment,Leyment
01214,161,Leyssard,Leyssard,Leyssard
01215,60,Lhôpital,Lhôpital,Lhôpital
01216,870,Lhuis,Lhuis,Lhuis
01218,95,Lochieu,Lochieu,Lochieu
01219,152,Lompnas,Lompnas,Lompnas
01221,127,Lompnieu,Lompnieu,Lompnieu
01224,2674,Loyettes,Loyettes,Loyettes
01225,404,Lurcy,Lurcy,Lurcy
01227,423,Magnieu,Magnieu,Magnieu
01228,682,Maillat,Maillat,Maillat
01229,980,Malafretaz,Malafretaz,Malafretaz
01230,291,Mantenay-Montlin,Mantenay-M.,Mantenay
01231,1985,Manziat,Manziat,Manziat
01232,2230,Marboz,Marboz,Marboz
01233,121,Marchamp,Marchamp,Marchamp
01234,152,Marignieu,Marignieu,Marignieu
01235,932,Marlieux,Marlieux,Marlieux
01236,1022,Marsonnas,Marsonnas,Marsonnas
01237,1669,Martignat,Martignat,Martignat
01238,2465,Massieux,Massieux,Massieux
01239,620,Massignieu-de-Rives,Massignieu-de-R.,Massignieu
01240,672,Matafelon-Granges,Matafelon-G.,Matafelon
01241,1320,Meillonnas,Meillonnas,Meillonnas
01242,143,Mérignat,Mérignat,Mérignat
01243,1230,Messimy-sur-Saône,Messimy-sur-S.,Messimy
01244,7455,Meximieux,Meximieux,Meximieux
01246,2105,Mézériat,Mézériat,Mézériat
01247,397,Mijoux,Mijoux,Mijoux
01248,2114,Mionnay,Mionnay,Mionnay
01249,9205,Miribel,Miribel,Miribel
01250,1985,Misérieux,Misérieux,Misérieux
01252,752,Mogneneins,Mogneneins,Mogneneins
01254,1700,Montagnat,Montagnat,Montagnat
01255,512,Montagnieu,Montagnieu,Montagnieu
01257,340,Montanges,Montanges,Montanges
01258,1186,Montceaux,Montceaux,Montceaux
01259,678,Montcet,Montcet,Montcet
01260,250,Le Montellier,Le Montellier,Le Montellier
01261,619,Monthieux,Monthieux,Monthieux
01262,7174,Montluel,Montluel,Montluel
01263,3886,Montmerle-sur-Saône,Montmerle-sur-S.,Montmerle
01264,987,Montracol,Montracol,Montracol
01265,3547,Montréal-la-Cluse,Montréal-la-C.,Montréal
01266,2395,Montrevel-en-Bresse,Montrevel-en-B.,Montrevel
01268,249,Murs-et-Gélignieux,Murs-et-G.,Murs
01269,3868,Nantua,Nantua,Nantua
01271,578,Nattages,Nattages,Nattages
01272,1520,Neuville-les-Dames,Neuville-les-D.,Neuville
01273,1611,Neuville-sur-Ain,Neuville-sur-A.,Neuville
01274,658,Les Neyrolles,Les Neyrolles,Les Neyrolles
01275,2514,Neyron,Neyron,Neyron
01276,1529,Niévroz,Niévroz,Niévroz
01277,145,Nivollet-Montgriffon,Nivollet-M.,Nivollet
01267,1088,Nurieux-Volognat,Nurieux-V.,Nurieux
01279,95,Oncieu,Oncieu,Oncieu
01280,142,Ordonnaz,Ordonnaz,Ordonnaz
01281,3656,Ornex,Ornex,Ornex
01282,264,Outriaz,Outriaz,Outriaz
01283,23308,Oyonnax,Oyonnax,Oyonnax
01284,635,Ozan,Ozan,Ozan
01285,1137,Parcieux,Parcieux,Parcieux
01286,362,Parves,Parves,Parves
01288,2187,Péron,Péron,Péron
01289,6394,Péronnas,Péronnas,Péronnas
01290,1239,Pérouges,Pérouges,Pérouges
01291,842,Perrex,Perrex,Perrex
01292,147,Le Petit-Abergement,Le Petit-Abergement,Le Petit-Abergement
01293,175,Peyriat,Peyriat,Peyriat
01294,841,Peyrieu,Peyrieu,Peyrieu
01295,485,Peyzieux-sur-Saône,Peyzieux-sur-S.,Peyzieux
01296,366,Pirajoux,Pirajoux,Pirajoux
01297,795,Pizay,Pizay,Pizay
01298,131,Plagne,Plagne,Plagne
01299,553,Le Plantay,Le Plantay,Le Plantay
01300,430,Le Poizat,Le Poizat,Le Poizat
01301,2457,Polliat,Polliat,Polliat
01302,164,Pollieu,Pollieu,Pollieu
01303,1689,Poncin,Poncin,Poncin
01304,2678,Pont-d'Ain,Pont-d'A.,Pont
01305,2254,Pont-de-Vaux,Pont-de-V.,Pont
01306,1691,Pont-de-Veyle,Pont-de-V.,Pont
01307,874,Port,Port,Port
01308,808,Pougny,Pougny,Pougny
01309,88,Pouillat,Pouillat,Pouillat
01310,240,Prémeyzel,Prémeyzel,Prémeyzel
01311,37,Prémillieu,Prémillieu,Prémillieu
01312,230,Pressiat,Pressiat,Pressiat
01313,6182,Prévessin-Moëns,Prévessin-M.,Prévessin
01314,1510,Priay,Priay,Priay
01316,169,Pugieu,Pugieu,Pugieu
01317,256,Ramasse,Ramasse,Ramasse
01318,652,Rancé,Rancé,Rancé
01319,475,Relevant,Relevant,Relevant
01320,3566,Replonges,Replonges,Replonges
01321,798,Revonnas,Revonnas,Revonnas
01322,4187,Reyrieux,Reyrieux,Reyrieux
01323,954,Reyssouze,Reyssouze,Reyssouze
01325,967,Rignieux-le-Franc,Rignieux-le-F.,Rignieux
01328,594,Romans,Romans,Romans
01329,152,Rossillon,Rossillon,Rossillon
01330,219,Ruffieu,Ruffieu,Ruffieu
01331,169,Saint-Alban,St-Alban,St-Alban
01334,555,Saint-André-d'Huiriat,St-André-d'H.,St-André
01332,651,Saint-André-de-Bâgé,St-André-de-B.,St-André
01333,3048,Saint-André-de-Corcy,St-André-de-C.,St-André
01335,321,Saint-André-le-Bouchoux,St-André-le-B.,St-André
01336,1103,Saint-André-sur-Vieux-Jonc,St-André-sur-V.-J.,St-André
01337,1191,Saint-Bénigne,St-Bénigne,St-Bénigne
01338,788,Saint-Benoît,St-Benoît,St-Benoît
01339,1406,Saint-Bernard,St-Bernard,St-Bernard
01340,125,Saint-Bois,St-Bois,St-Bois
01341,143,Saint-Champ,St-Champ,St-Champ
01343,1678,Saint-Cyr-sur-Menthon,St-Cyr-sur-M.,St-Cyr
01345,2209,Saint-Denis-en-Bugey,St-Denis-en-B.,St-Denis
01344,5575,Saint-Denis-lès-Bourg,St-Denis-lès-B.,St-Denis
01346,876,Saint-Didier-d'Aussiat,St-Didier-d'A.,St-Didier
01347,1859,Saint-Didier-de-Formans,St-Didier-de-F.,St-Didier
01348,2831,Saint-Didier-sur-Chalaronne,St-Didier-sur-C.,St-Didier
01349,405,Saint-Éloi,St-Éloi,St-Éloi
01350,2496,Saint-Étienne-du-Bois,St-Étienne-du-B.,St-Étienne
01351,1508,Saint-Étienne-sur-Chalaronne,St-Étienne-sur-C.,St-Étienne
01352,542,Saint-Étienne-sur-Reyssouze,St-Étienne-sur-R.,St-Étienne
01354,9089,Saint-Genis-Pouilly,St-Genis-P.,St-Genis
01355,418,Saint-Genis-sur-Menthon,St-Genis-sur-M.,St-Genis
01356,202,Saint-Georges-sur-Renon,St-Georges-sur-R.,St-Georges
01357,489,Saint-Germain-de-Joux,St-Germain-de-J.,St-Germain
01358,395,Saint-Germain-les-Paroisses,St-Germain-les-P.,St-Germain
01359,244,Saint-Germain-sur-Renon,St-Germain-sur-R.,St-Germain
01360,1550,Saint-Jean-de-Gonville,St-Jean-de-G.,St-Jean
01361,1460,Saint-Jean-de-Niost,St-Jean-de-N.,St-Jean
01362,719,Saint-Jean-de-Thurigneux,St-Jean-de-T.,St-Jean
01363,1694,Saint-Jean-le-Vieux,St-Jean-le-V.,St-Jean
01364,760,Saint-Jean-sur-Reyssouze,St-Jean-sur-R.,St-Jean
01365,1112,Saint-Jean-sur-Veyle,St-Jean-sur-V.,St-Jean
01367,678,Saint-Julien-sur-Reyssouze,St-Julien-sur-R.,St-Julien
01368,724,Saint-Julien-sur-Veyle,St-Julien-sur-V.,St-Julien
01369,920,Saint-Just,St-Just,St-Just
01370,1768,Saint-Laurent-sur-Saône,St-Laurent-sur-S.,St-Laurent
01371,1231,Saint-Marcel,St-Marcel,St-Marcel
01372,455,Saint-Martin-de-Bavel,St-Martin-de-B.,St-Martin
01373,1123,Saint-Martin-du-Frêne,St-Martin-du-F.,St-Martin
01374,1693,Saint-Martin-du-Mont,St-Martin-du-M.,St-Martin
01375,812,Saint-Martin-le-Châtel,St-Martin-le-C.,St-Martin
01376,3936,Saint-Maurice-de-Beynost,St-Maurice-de-B.,St-Maurice
01378,2547,Saint-Maurice-de-Gourdans,St-Maurice-de-G.,St-Maurice
01379,719,Saint-Maurice-de-Rémens,St-Maurice-de-R.,St-Maurice
01380,718,Saint-Nizier-le-Bouchoux,St-Nizier-le-B.,St-Nizier
01381,897,Saint-Nizier-le-Désert,St-Nizier-le-D.,St-Nizier
01383,1558,Saint-Paul-de-Varax,St-Paul-de-V.,St-Paul
01384,2205,Saint-Rambert-en-Bugey,St-Rambert-en-B.,St-Rambert
01385,927,Saint-Rémy,St-Rémy,St-Rémy
01386,1109,Saint-Sorlin-en-Bugey,St-Sorlin-en-B.,St-Sorlin
01387,142,Saint-Sulpice,St-Sulpice,St-Sulpice
01388,1031,Saint-Trivier-de-Courtes,St-Trivier-de-C.,St-Trivier
01389,1905,Saint-Trivier-sur-Moignans,St-Trivier-sur-M.,St-Trivier
01390,973,Saint-Vulbas,St-Vulbas,St-Vulbas
01342,543,Sainte-Croix,Ste-Croix,Ste-Croix
01353,1518,Sainte-Euphémie,Ste-Euphémie,Ste-Euphémie
01366,901,Sainte-Julie,Ste-Julie,Ste-Julie
01382,307,Sainte-Olive,Ste-Olive,Ste-Olive
01391,289,Salavre,Salavre,Salavre
01392,739,Samognat,Samognat,Samognat
01393,532,Sandrans,Sandrans,Sandrans
01396,1055,Sault-Brénaz,Sault-B.,Sault
01397,1120,Sauverny,Sauverny,Sauverny
01398,1217,Savigneux,Savigneux,Savigneux
01399,1707,Ségny,Ségny,Ségny
01400,141,Seillonnaz,Seillonnaz,Seillonnaz
01401,2023,Sergy,Sergy,Sergy
01402,683,Sermoyer,Sermoyer,Sermoyer
01403,1193,Serrières-de-Briord,Serrières-de-B.,Serrières
01404,120,Serrières-sur-Ain,Serrières-sur-A.,Serrières
01405,1199,Servas,Servas,Servas
01406,161,Servignat,Servignat,Servignat
01407,963,Seyssel,Seyssel,Seyssel
01408,670,Simandre-sur-Suran,Simandre-sur-S.,Simandre
01409,133,Songieu,Songieu,Songieu
01410,340,Sonthonnax-la-Montagne,Sonthonnax-la-M.,Sonthonnax
01411,265,Souclin,Souclin,Souclin
01412,592,Sulignat,Sulignat,Sulignat
01413,79,Surjoux,Surjoux,Surjoux
01414,243,Sutrieu,Sutrieu,Sutrieu
01415,430,Talissieu,Talissieu,Talissieu
01416,1146,Tenay,Tenay,Tenay
01417,328,Thézillieu,Thézillieu,Thézillieu
01418,1096,Thil,Thil,Thil
01419,5366,Thoiry,Thoiry,Thoiry
01420,1557,Thoissey,Thoissey,Thoissey
01421,711,Torcieu,Torcieu,Torcieu
01422,1443,Tossiat,Tossiat,Tossiat
01423,791,Toussieux,Toussieux,Toussieux
01424,1709,Tramoyes,Tramoyes,Tramoyes
01425,304,La Tranclière,La Tranclière,La Tranclière
01426,2251,Treffort-Cuisiat,Treffort-C.,Treffort
01427,6907,Trévoux,Trévoux,Trévoux
01428,89,Valeins,Valeins,Valeins
01429,623,Vandeins,Vandeins,Vandeins
01430,535,Varambon,Varambon,Varambon
01431,1195,Vaux-en-Bugey,Vaux-en-B.,Vaux
01432,256,Verjon,Verjon,Verjon
01433,287,Vernoux,Vernoux,Vernoux
01434,337,Versailleux,Versailleux,Versailleux
01435,2201,Versonnex,Versonnex,Versonnex
01436,560,Vesancy,Vesancy,Vesancy
01437,212,Vescours,Vescours,Vescours
01439,94,Vésines,Vésines,Vésines
01442,394,Vieu,Vieu,Vieu
01441,708,Vieu-d'Izenave,Vieu-d'I.,Vieu
01443,4491,Villars-les-Dombes,Villars-les-D.,Villars
01444,1170,Villebois,Villebois,Villebois
01445,644,Villemotier,Villemotier,Villemotier
01446,1404,Villeneuve,Villeneuve,Villeneuve
01447,1312,Villereversure,Villereversure,Villereversure
01448,396,Villes,Villes,Villes
01449,696,Villette-sur-Ain,Villette-sur-A.,Villette
01450,3156,Villieu-Loyes-Mollon,Villieu-L.-M.,Villieu
01451,6183,Viriat,Viriat,Viriat
01452,1184,Virieu-le-Grand,Virieu-le-G.,Virieu
01453,314,Virieu-le-Petit,Virieu-le-P.,Virieu
01454,880,Virignin,Virignin,Virignin
01456,80,Vongnes,Vongnes,Vongnes
01457,2849,Vonnas,Vonnas,Vonnas
02001,538,Abbécourt,Abbécourt,Abbécourt
02002,596,Achery,Achery,Achery
02003,978,Acy,Acy,Acy
02004,214,Agnicourt-et-Séchelles,Agnicourt-et-S.,Agnicourt
02005,360,Aguilcourt,Aguilcourt,Aguilcourt
02006,293,Aisonville-et-Bernoville,Aisonville-et-B.,Aisonville
02007,115,Aizelles,Aizelles,Aizelles
02008,295,Aizy-Jouy,Aizy-J.,Aizy
02009,508,Alaincourt,Alaincourt,Alaincourt
02010,192,Allemant,Allemant,Allemant
02011,1220,Ambleny,Ambleny,Ambleny
02012,67,Ambrief,Ambrief,Ambrief
02013,428,Amifontaine,Amifontaine,Amifontaine
02014,746,Amigny-Rouy,Amigny-R.,Amigny
02015,74,Ancienville,Ancienville,Ancienville
02016,195,Andelain,Andelain,Andelain
02017,300,Anguilcourt-le-Sart,Anguilcourt-le-S.,Anguilcourt
02018,1923,Anizy-le-Château,Anizy-le-C.,Anizy
02019,386,Annois,Annois,Annois
02020,487,Any-Martin-Rieux,Any-M.-R.,Any
02021,89,Archon,Archon,Archon
02022,446,Arcy-Sainte-Restitue,Arcy-Ste-R.,Arcy
02023,99,Armentières-sur-Ourcq,Armentières-sur-O.,Armentières
02024,51,Arrancy,Arrancy,Arrancy
02025,364,Artemps,Artemps,Artemps
02026,186,Artonges,Artonges,Artonges
02027,279,Assis-sur-Serre,Assis-sur-S.,Assis
02028,2569,Athies-sous-Laon,Athies-sous-L.,Athies
02029,394,Attilly,Attilly,Attilly
02030,318,Aubencheul-aux-Bois,Aubencheul-aux-B.,Aubencheul
02031,721,Aubenton,Aubenton,Aubenton
02032,244,Aubigny-aux-Kaisnes,Aubigny-aux-K.,Aubigny
02033,118,Aubigny-en-Laonnois,Aubigny-en-L.,Aubigny
02034,104,Audignicourt,Audignicourt,Audignicourt
02035,272,Audigny,Audigny,Audigny
02036,92,Augy,Augy,Augy
02037,1319,Aulnois-sous-Laon,Aulnois-sous-L.,Aulnois
02038,77,Les Autels,Les Autels,Les Autels
02039,188,Autremencourt,Autremencourt,Autremencourt
02040,191,Autreppes,Autreppes,Autreppes
02041,835,Autreville,Autreville,Autreville
02042,391,Azy-sur-Marne,Azy-sur-M.,Azy
02043,74,Bagneux,Bagneux,Bagneux
02044,28,Bancigny,Bancigny,Bancigny
02046,598,Barenton-Bugny,Barenton-B.,Barenton
02047,138,Barenton-Cel,Barenton-C.,Barenton
02048,120,Barenton-sur-Serre,Barenton-sur-S.,Barenton
02049,737,Barisis,Barisis,Barisis
02050,308,Barzy-en-Thiérache,Barzy-en-T.,Barzy
02051,393,Barzy-sur-Marne,Barzy-sur-M.,Barzy
02052,135,Bassoles-Aulers,Bassoles-A.,Bassoles
02053,293,Baulne-en-Brie,Baulne-en-B.,Baulne
02054,462,Bazoches-sur-Vesles,Bazoches-sur-V.,Bazoches
02055,100,Beaumé,Beaumé,Beaumé
02056,161,Beaumont-en-Beine,Beaumont-en-B.,Beaumont
02057,1529,Beaurevoir,Beaurevoir,Beaurevoir
02058,809,Beaurieux,Beaurieux,Beaurieux
02059,2696,Beautor,Beautor,Beautor
02060,284,Beauvois-en-Vermandois,Beauvois-en-V.,Beauvois
02061,289,Becquigny,Becquigny,Becquigny
02062,138,Belleau,Belleau,Belleau
02063,394,Bellenglise,Bellenglise,Bellenglise
02064,3960,Belleu,Belleu,Belleu
02065,651,Bellicourt,Bellicourt,Bellicourt
02066,217,Benay,Benay,Benay
02067,223,Bergues-sur-Sambre,Bergues-sur-S.,Bergues
02068,106,Berlancourt,Berlancourt,Berlancourt
02069,127,Berlise,Berlise,Berlise
02070,474,Bernot,Bernot,Bernot
02071,636,Berny-Rivière,Berny-R.,Berny
02072,183,Berrieux,Berrieux,Berrieux
02073,578,Berry-au-Bac,Berry-au-B.,Berry
02074,616,Bertaucourt-Epourdon,Bertaucourt-E.,Bertaucourt
02075,216,Berthenicourt,Berthenicourt,Berthenicourt
02076,158,Bertricourt,Bertricourt,Bertricourt
02077,401,Berzy-le-Sec,Berzy-le-S.,Berzy
02078,168,Besmé,Besmé,Besmé
02079,155,Besmont,Besmont,Besmont
02080,389,Besny-et-Loizy,Besny-et-L.,Besny
02081,425,Béthancourt-en-Vaux,Béthancourt-en-V.,Béthancourt
02082,124,Beugneux,Beugneux,Beugneux
02083,733,Beuvardes,Beuvardes,Beuvardes
02084,270,Bézu-le-Guéry,Bézu-le-G.,Bézu
02085,973,Bézu-Saint-Germain,Bézu-St-G.,Bézu
02086,1055,Bichancourt,Bichancourt,Bichancourt
02087,30,Bieuxy,Bieuxy,Bieuxy
02088,80,Bièvres,Bièvres,Bièvres
02089,1101,Billy-sur-Aisne,Billy-sur-A.,Billy
02090,221,Billy-sur-Ourcq,Billy-sur-O.,Billy
02091,94,Blanzy-lès-Fismes,Blanzy-lès-F.,Blanzy
02093,1321,Blérancourt,Blérancourt,Blérancourt
02094,384,Blesmes,Blesmes,Blesmes
02095,6116,Bohain-en-Vermandois,Bohain-en-V.,Bohain
02096,191,Bois-lès-Pargny,Bois-lès-P.,Bois
02097,255,Boncourt,Boncourt,Boncourt
02098,411,Bonneil,Bonneil,Bonneil
02099,251,Bonnesvalyn,Bonnesvalyn,Bonnesvalyn
02100,139,Bony,Bony,Bony
02101,207,Bosmont-sur-Serre,Bosmont-sur-S.,Bosmont
02102,181,Bouconville-Vauclair,Bouconville-V.,Bouconville
02103,1277,Boué,Boué,Boué
02104,107,Bouffignereux,Bouffignereux,Bouffignereux
02105,210,Bouresches,Bouresches,Bouresches
02106,771,Bourg-et-Comin,Bourg-et-C.,Bourg
02107,91,Bourguignon-sous-Coucy,Bourguignon-sous-C.,Bourguignon
02108,138,Bourguignon-sous-Montbavin,Bourguignon-sous-M.,Bourguignon
02109,509,La Bouteille,La Bouteille,La Bouteille
02110,2200,Braine,Braine,Braine
02111,690,Brancourt-en-Laonnois,Brancourt-en-L.,Brancourt
02112,634,Brancourt-le-Grand,Brancourt-le-G.,Brancourt
02114,1364,Brasles,Brasles,Brasles
02117,82,Bray-Saint-Christophe,Bray-St-C.,Bray
02118,123,Braye,Braye,Braye
02115,227,Braye-en-Laonnois,Braye-en-L.,Braye
02116,142,Braye-en-Thiérache,Braye-en-T.,Braye
02119,360,Brécy,Brécy,Brécy
02120,203,Brenelle,Brenelle,Brenelle
02121,278,Breny,Breny,Breny
02122,61,Brie,Brie,Brie
02123,321,Brissay-Choigny,Brissay-C.,Brissay
02124,650,Brissy-Hamégicourt,Brissy-H.,Brissy
02125,227,Brumetz,Brumetz,Brumetz
02126,556,Brunehamel,Brunehamel,Brunehamel
02128,1615,Bruyères-et-Montbérault,Bruyères-et-M.,Bruyères
02127,217,Bruyères-sur-Fère,Bruyères-sur-F.,Bruyères
02129,19,Bruys,Bruys,Bruys
02130,206,Bucilly,Bucilly,Bucilly
02131,2001,Bucy-le-Long,Bucy-le-L.,Bucy
02132,195,Bucy-lès-Cerny,Bucy-lès-C.,Bucy
02133,428,Bucy-lès-Pierrepont,Bucy-lès-P.,Bucy
02134,906,Buire,Buire,Buire
02135,1205,Buironfosse,Buironfosse,Buironfosse
02136,140,Burelles,Burelles,Burelles
02137,122,Bussiares,Bussiares,Bussiares
02138,197,Buzancy,Buzancy,Buzancy
02139,428,Caillouël-Crépigny,Caillouël-C.,Caillouël
02140,451,Camelin,Camelin,Camelin
02141,1942,La Capelle,La Capelle,La Capelle
02142,235,Castres,Castres,Castres
02143,199,Le Catelet,Le Catelet,Le Catelet
02144,140,Caulaincourt,Caulaincourt,Caulaincourt
02145,583,Caumont,Caumont,Caumont
02147,116,La Celle-sous-Montmirail,La Celle-sous-M.,La Celle
02146,79,Celles-lès-Condé,Celles-lès-C.,Celles
02148,260,Celles-sur-Aisne,Celles-sur-A.,Celles
02149,60,Cerizy,Cerizy,Cerizy
02150,72,Cerny-en-Laonnois,Cerny-en-L.,Cerny
02151,124,Cerny-lès-Bucy,Cerny-lès-B.,Cerny
02152,94,Cerseuil,Cerseuil,Cerseuil
02153,484,Cessières,Cessières,Cessières
02154,326,Chacrise,Chacrise,Chacrise
02155,196,Chaillevois,Chaillevois,Chaillevois
02156,223,Chalandry,Chalandry,Chalandry
02157,742,Chambry,Chambry,Chambry
02158,267,Chamouille,Chamouille,Chamouille
02159,303,Champs,Champs,Champs
02160,543,Chaourse,Chaourse,Chaourse
02161,196,La Chapelle-Monthodon,La Chapelle-M.,La Chapelle
02162,288,La Chapelle-sur-Chézy,La Chapelle-sur-C.,La Chapelle
02163,2789,Charly-sur-Marne,Charly-sur-M.,Charly
02164,326,Le Charmel,Le Charmel,Le Charmel
02165,1704,Charmes,Charmes,Charmes
02166,378,Chartèves,Chartèves,Chartèves
02167,814,Chassemy,Chassemy,Chassemy
02168,15020,Château-Thierry,Château-T.,Château
02169,84,Châtillon-lès-Sons,Châtillon-lès-S.,Châtillon
02170,135,Châtillon-sur-Oise,Châtillon-sur-O.,Châtillon
02171,91,Chaudardes,Chaudardes,Chaudardes
02172,268,Chaudun,Chaudun,Chaudun
02173,12420,Chauny,Chauny,Chauny
02174,776,Chavignon,Chavignon,Chavignon
02175,156,Chavigny,Chavigny,Chavigny
02176,195,Chavonne,Chavonne,Chavonne
02177,133,Chérêt,Chérêt,Chérêt
02178,97,Chermizy-Ailles,Chermizy-A.,Chermizy
02179,347,Chéry-Chartreuve,Chéry-C.,Chéry
02180,688,Chéry-lès-Pouilly,Chéry-lès-P.,Chéry
02181,106,Chéry-lès-Rozoy,Chéry-lès-R.,Chéry
02182,148,Chevennes,Chevennes,Chevennes
02183,197,Chevregny,Chevregny,Chevregny
02184,361,Chevresis-Monceau,Chevresis-M.,Chevresis
02185,368,Chézy-en-Orxois,Chézy-en-O.,Chézy
02186,1374,Chézy-sur-Marne,Chézy-sur-M.,Chézy
02187,1081,Chierry,Chierry,Chierry
02188,165,Chigny,Chigny,Chigny
02189,370,Chivres-en-Laonnois,Chivres-en-L.,Chivres
02190,599,Chivres-Val,Chivres-V.,Chivres
02191,519,Chivy-lès-Étouvelles,Chivy-lès-É.,Chivy
02192,406,Chouy,Chouy,Chouy
02193,74,Cierges,Cierges,Cierges
02194,225,Cilly,Cilly,Cilly
02195,857,Ciry-Salsogne,Ciry-S.,Ciry
02196,349,Clacy-et-Thierret,Clacy-et-T.,Clacy
02197,672,Clairfontaine,Clairfontaine,Clairfontaine
02198,226,Clamecy,Clamecy,Clamecy
02199,614,Clastres,Clastres,Clastres
02200,123,Clermont-les-Fermes,Clermont-les-F.,Clermont
02201,469,Coeuvres-et-Valsery,Coeuvres-et-V.,Coeuvres
02203,1334,Coincy,Coincy,Coincy
02204,78,Coingt,Coingt,Coingt
02205,183,Colligis-Crandelain,Colligis-C.,Colligis
02206,72,Colonfay,Colonfay,Colonfay
02207,196,Commenchon,Commenchon,Commenchon
02208,269,Concevreux,Concevreux,Concevreux
02209,670,Condé-en-Brie,Condé-en-B.,Condé
02210,418,Condé-sur-Aisne,Condé-sur-A.,Condé
02211,235,Condé-sur-Suippe,Condé-sur-S.,Condé
02212,723,Condren,Condren,Condren
02213,329,Connigis,Connigis,Connigis
02214,67,Contescourt,Contescourt,Contescourt
02215,748,Corbeny,Corbeny,Corbeny
02216,317,Corcy,Corcy,Corcy
02219,290,Coucy-la-Ville,Coucy-la-V.,Coucy
02217,1133,Coucy-le-Château-Auffrique,Coucy-le-C.-A.,Coucy
02218,582,Coucy-lès-Eppes,Coucy-lès-E.,Coucy
02220,439,Coulonges-Cohan,Coulonges-C.,Coulonges
02221,189,Coupru,Coupru,Coupru
02222,34,Courbes,Courbes,Courbes
02223,305,Courboin,Courboin,Courboin
02224,349,Courcelles-sur-Vesle,Courcelles-sur-V.,Courcelles
02225,89,Courchamps,Courchamps,Courchamps
02226,1731,Courmelles,Courmelles,Courmelles
02227,118,Courmont,Courmont,Courmont
02228,329,Courtemont-Varennes,Courtemont-V.,Courtemont
02229,69,Courtrizy-et-Fussigny,Courtrizy-et-F.,Courtrizy
02230,197,Couvrelles,Couvrelles,Couvrelles
02231,1408,Couvron-et-Aumencourt,Couvron-et-A.,Couvron
02232,406,Coyolles,Coyolles,Coyolles
02233,135,Cramaille,Cramaille,Cramaille
02234,78,Craonne,Craonne,Craonne
02235,111,Craonnelle,Craonnelle,Craonnelle
02236,295,Crécy-au-Mont,Crécy-au-M.,Crécy
